Student Enrolment Key,Unit of Study Identifier,Semester,Mode of Study,Gender,Age Category,Dom/Int,Mark,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC,SUM canvas Access
1282,UNIT V,2,Full Time,F,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1283,UNIT O,1,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1284,UNIT H,2,Full Time,F,18 and Under,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1285,UNIT H,2,Full Time,M,22-25,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1286,UNIT C,1,Full Time,F,19-21,Domestic,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1287,UNIT H,2,Full Time,M,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1288,UNIT S,1,Full Time,M,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1289,UNIT X,2,Full Time,F,22-25,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1290,UNIT S,1,Full Time,M,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1291,UNIT X,2,Full Time,M,18 and Under,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1292,UNIT S,1,Full Time,F,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
1293,UNIT O,1,Full Time,F,22-25,International,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1294,UNIT H,2,Full Time,M,19-21,International,38,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,11
1295,UNIT H,2,Full Time,M,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1296,UNIT O,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,9
1297,UNIT S,2,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10
1298,UNIT O,1,Full Time,M,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1299,UNIT S,1,Full Time,F,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1300,UNIT Q,2,Full Time,M,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1301,UNIT A,1,Full Time,M,22-25,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1302,UNIT O,1,Full Time,M,19-21,Domestic,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1303,UNIT W,2,Full Time,M,19-21,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1304,UNIT X,2,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1305,UNIT H,2,Full Time,M,18 and Under,International,70,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1306,UNIT M,1,Full Time,M,19-21,International,81,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1307,UNIT O,1,Part Time,M,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1308,UNIT Z,1,Full Time,M,19-21,International,59,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1309,UNIT X,2,Full Time,F,19-21,International,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1310,UNIT W,2,Full Time,M,Over 25,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1311,UNIT Y,1,Full Time,M,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1312,UNIT V,2,Full Time,F,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1313,UNIT K,1,Full Time,F,18 and Under,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1314,UNIT O,1,Full Time,M,18 and Under,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1315,UNIT H,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1316,UNIT X,2,Full Time,M,22-25,International,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1317,UNIT Q,2,Full Time,M,19-21,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1318,UNIT S,1,Full Time,M,18 and Under,Domestic,86,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,14
1319,UNIT O,1,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1320,UNIT T,2,Full Time,M,18 and Under,Domestic,56,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1321,UNIT W,2,Full Time,F,18 and Under,International,53,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1322,UNIT S,1,Full Time,F,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1323,UNIT S,1,Full Time,M,18 and Under,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1324,UNIT C,1,Full Time,F,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1325,UNIT S,1,Full Time,M,19-21,Domestic,77,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1326,UNIT A,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1327,UNIT O,1,Part Time,M,Over 25,Domestic,72,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,14
1328,UNIT H,2,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1329,UNIT S,2,Full Time,M,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1330,UNIT W,2,Full Time,M,19-21,International,81,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,13
1331,UNIT V,2,Full Time,F,18 and Under,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1332,UNIT O,1,Full Time,M,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1333,UNIT A,1,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1334,UNIT H,2,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1335,UNIT X,1,Full Time,F,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1336,UNIT Q,2,Full Time,F,19-21,International,65,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1337,UNIT H,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1338,UNIT O,1,Full Time,M,19-21,Domestic,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1339,UNIT H,2,Full Time,M,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1340,UNIT S,2,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1341,UNIT O,1,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1342,UNIT V,2,Full Time,M,Over 25,Domestic,69,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,10
1343,UNIT G,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1344,UNIT Q,2,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1345,UNIT Z,1,Full Time,F,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1346,UNIT V,2,Full Time,F,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1347,UNIT H,2,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1348,UNIT H,2,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1349,UNIT C,1,Full Time,M,22-25,Domestic,50,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1350,UNIT X,2,Full Time,M,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1351,UNIT O,1,Full Time,F,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1352,UNIT H,2,Full Time,M,22-25,Domestic,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1353,UNIT O,1,Full Time,M,18 and Under,International,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1354,UNIT H,2,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1355,UNIT Q,2,Full Time,M,19-21,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1356,UNIT S,2,Full Time,M,19-21,Domestic,57,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1357,UNIT Q,2,Full Time,F,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1358,UNIT K,1,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1359,UNIT M,1,Full Time,M,19-21,International,64,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,11
1360,UNIT Q,2,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1361,UNIT X,1,Full Time,F,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1362,UNIT Y,1,Full Time,M,18 and Under,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1363,UNIT H,2,Full Time,M,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1364,UNIT T,2,Full Time,M,Over 25,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1365,UNIT Q,2,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1366,UNIT C,1,Full Time,F,19-21,Domestic,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1367,UNIT V,2,Full Time,F,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1368,UNIT H,2,Full Time,F,18 and Under,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1369,UNIT Z,1,Full Time,M,19-21,Domestic,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1370,UNIT K,1,Full Time,F,Over 25,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1371,UNIT A,1,Full Time,F,22-25,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1372,UNIT K,1,Full Time,F,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1373,UNIT S,1,Full Time,M,22-25,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1374,UNIT H,2,Full Time,M,22-25,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1375,UNIT O,1,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1376,UNIT H,2,Full Time,F,19-21,International,19,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,11
1377,UNIT H,2,Full Time,F,18 and Under,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
1378,UNIT S,1,Part Time,M,19-21,Domestic,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1379,UNIT V,2,Full Time,F,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1380,UNIT O,1,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1381,UNIT H,2,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1382,UNIT A,1,Full Time,F,18 and Under,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1383,UNIT V,2,Full Time,M,19-21,Domestic,58,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1384,UNIT W,2,Full Time,F,19-21,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1385,UNIT H,2,Full Time,F,19-21,International,77,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,14
1386,UNIT C,1,Full Time,M,22-25,Domestic,55,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,12
1387,UNIT H,2,Part Time,F,Over 25,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1388,UNIT O,1,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1389,UNIT V,2,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1390,UNIT G,2,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1391,UNIT Y,1,Full Time,F,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1392,UNIT W,2,Full Time,F,22-25,International,58,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1393,UNIT H,2,Full Time,F,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1394,UNIT Q,2,Full Time,M,19-21,International,73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1395,UNIT Q,2,Full Time,F,19-21,Domestic,50,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10
1396,UNIT H,2,Full Time,M,18 and Under,Domestic,68,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1397,UNIT V,2,Full Time,M,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1398,UNIT O,1,Full Time,M,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1399,UNIT H,2,Full Time,M,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1400,UNIT V,2,Full Time,F,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1401,UNIT V,2,Full Time,F,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1402,UNIT M,1,Full Time,F,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1403,UNIT T,2,Full Time,M,18 and Under,Domestic,67,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,13
1404,UNIT H,2,Full Time,F,19-21,International,56,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1405,UNIT S,1,Full Time,F,19-21,Domestic,89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1406,UNIT V,2,Full Time,F,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1407,UNIT O,1,Full Time,M,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1408,UNIT O,1,Full Time,F,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1409,UNIT Q,2,Full Time,F,18 and Under,Domestic,63,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,11
1410,UNIT Z,1,Full Time,M,18 and Under,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1411,UNIT S,1,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1412,UNIT G,2,Full Time,M,19-21,Domestic,65,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,11
1413,UNIT V,2,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1414,UNIT S,1,Full Time,M,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1415,UNIT S,1,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1416,UNIT V,2,Full Time,F,18 and Under,Domestic,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1417,UNIT S,1,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1418,UNIT O,1,Full Time,M,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1419,UNIT O,1,Full Time,M,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1420,UNIT H,2,Full Time,M,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1421,UNIT S,2,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
1422,UNIT G,2,Full Time,F,19-21,Domestic,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1423,UNIT O,1,Full Time,F,18 and Under,Domestic,74,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13
1424,UNIT G,2,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1425,UNIT S,1,Full Time,F,18 and Under,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1426,UNIT K,1,Full Time,M,18 and Under,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1427,UNIT O,1,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1428,UNIT M,1,Full Time,M,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1429,UNIT O,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1430,UNIT G,2,Full Time,F,19-21,International,75,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,13
1431,UNIT S,1,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1432,UNIT Y,1,Full Time,F,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1433,UNIT H,2,Full Time,F,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1434,UNIT O,1,Full Time,M,19-21,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1435,UNIT Q,2,Full Time,M,22-25,International,50,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,12
1436,UNIT O,1,Full Time,F,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1437,UNIT S,1,Full Time,F,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1438,UNIT O,1,Full Time,M,18 and Under,Domestic,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1439,UNIT A,1,Full Time,F,19-21,International,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1440,UNIT V,2,Full Time,M,19-21,International,50,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1441,UNIT T,2,Full Time,F,18 and Under,Domestic,88,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1442,UNIT S,2,Full Time,F,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1443,UNIT S,1,Full Time,M,22-25,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1444,UNIT X,1,Full Time,F,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,13
1445,UNIT O,1,Full Time,M,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1446,UNIT K,1,Part Time,F,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1447,UNIT G,2,Full Time,F,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1448,UNIT O,1,Full Time,F,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1449,UNIT V,2,Full Time,F,19-21,International,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1450,UNIT O,1,Full Time,M,18 and Under,Domestic,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1451,UNIT H,2,Full Time,F,19-21,International,71,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1452,UNIT H,2,Full Time,F,18 and Under,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1453,UNIT Q,2,Full Time,M,19-21,Domestic,65,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1454,UNIT S,2,Full Time,M,19-21,Domestic,56,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1455,UNIT H,2,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1456,UNIT O,1,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1457,UNIT G,2,Full Time,F,18 and Under,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1458,UNIT H,2,Full Time,F,18 and Under,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1459,UNIT K,1,Full Time,M,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1460,UNIT O,1,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1461,UNIT C,1,Full Time,M,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1462,UNIT K,1,Full Time,F,22-25,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1463,UNIT T,2,Full Time,F,22-25,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1464,UNIT A,1,Full Time,F,19-21,International,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1465,UNIT O,1,Full Time,M,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1466,UNIT H,2,Full Time,M,22-25,International,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1467,UNIT V,2,Full Time,M,19-21,International,69,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1468,UNIT A,1,Full Time,M,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1469,UNIT H,2,Full Time,M,22-25,International,34,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,10
1470,UNIT S,1,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1471,UNIT C,1,Full Time,F,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1472,UNIT S,1,Full Time,M,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1473,UNIT Q,2,Full Time,F,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1474,UNIT H,2,Full Time,M,19-21,Domestic,35,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1475,UNIT V,2,Full Time,M,19-21,Domestic,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1476,UNIT H,2,Full Time,F,22-25,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
1477,UNIT O,1,Full Time,F,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1478,UNIT G,2,Full Time,F,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1479,UNIT Y,1,Full Time,F,19-21,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1480,UNIT G,2,Full Time,F,22-25,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1481,UNIT Y,1,Full Time,M,19-21,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1482,UNIT X,1,Full Time,M,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1483,UNIT A,1,Full Time,F,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1484,UNIT O,1,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1485,UNIT Z,1,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1486,UNIT C,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1487,UNIT V,2,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1488,UNIT H,2,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1489,UNIT S,1,Full Time,F,22-25,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1490,UNIT O,1,Full Time,M,22-25,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1491,UNIT A,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1492,UNIT O,1,Full Time,M,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1493,UNIT Q,2,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1494,UNIT A,1,Full Time,F,Over 25,Domestic,42,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13
1495,UNIT V,2,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1496,UNIT H,2,Full Time,F,18 and Under,International,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14
1497,UNIT H,2,Full Time,F,19-21,International,70,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,12
1498,UNIT Q,2,Full Time,F,19-21,Domestic,39,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,8
1499,UNIT X,2,Full Time,F,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14
1500,UNIT H,2,Full Time,M,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1501,UNIT T,2,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1502,UNIT V,2,Full Time,F,19-21,International,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1503,UNIT O,1,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1504,UNIT Q,2,Full Time,F,19-21,Domestic,81,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
1505,UNIT S,2,Full Time,F,18 and Under,International,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1506,UNIT S,2,Full Time,M,22-25,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1507,UNIT H,2,Full Time,F,19-21,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1508,UNIT O,1,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
1509,UNIT O,1,Full Time,M,19-21,International,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
